,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
536,,1,1,1,2,1,0,0,0,0,0,0,0,0,1,2021,3,12,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
538,,1,1,1,4,3,0,0,0,0,1,0,0,1,0,2021,3,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
541,,0,1,0,3,2,1,0,0,0,0,0,1,0,0,2021,3,13,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
544,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,3,14,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,,1,1,1,1,5,0,0,1,0,0,1,0,0,0,2021,3,15,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
552,,0,0,1,1,5,1,0,0,0,0,0,0,1,0,2021,3,15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
556,,1,1,0,2,2,0,1,0,0,0,0,0,1,0,2021,3,15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
558,,0,1,1,1,2,1,0,0,0,0,0,0,1,0,2021,3,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
559,,0,1,1,1,3,0,0,0,0,0,1,0,0,0,2021,3,16,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
561,,1,1,0,1,3,0,0,0,0,0,0,1,0,0,2021,3,17,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
563,,1,1,0,4,2,0,0,0,0,0,0,0,1,0,2021,3,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
564,,1,1,0,4,2,0,0,0,0,0,0,0,1,0,2021,3,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
573,,1,1,1,4,2,1,0,0,0,0,1,0,0,0,2021,3,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
574,,1,0,0,1,3,1,0,0,0,0,1,0,0,0,2021,3,20,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
593,,1,1,1,2,4,0,0,0,0,0,0,0,1,0,2021,3,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
595,,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,3,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
598,,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2021,3,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603,,1,1,0,2,2,0,1,0,0,0,1,0,0,0,2021,3,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
615,,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2021,3,31,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,,1,1,1,2,2,0,0,0,0,0,0,1,0,0,2021,4,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
620,,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2021,4,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
626,,1,1,0,2,2,0,0,0,0,1,0,0,1,0,2021,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
627,,0,1,0,3,2,1,0,0,0,0,1,0,0,0,2021,4,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
628,,1,1,0,3,3,1,0,0,0,0,0,1,0,0,2021,4,3,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
639,,1,1,0,2,4,0,0,0,0,0,0,0,1,0,2021,4,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
643,,1,1,1,2,4,1,0,0,0,0,0,0,1,0,2021,4,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659,,0,0,1,2,3,0,0,0,0,0,1,0,0,0,2021,4,11,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
660,,0,1,0,2,4,0,0,0,0,0,0,0,0,1,2021,4,11,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
674,,1,1,1,1,4,0,0,0,0,0,0,1,0,0,2021,4,12,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
675,,0,1,1,3,3,0,0,0,0,0,0,1,0,0,2021,4,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
680,,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2021,4,13,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
687,,1,1,0,4,4,1,0,0,0,0,0,1,0,0,2021,4,14,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
688,,0,1,0,2,4,0,0,0,0,0,1,0,0,0,2021,4,14,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
695,,0,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,4,15,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
697,,0,1,0,1,2,0,0,1,0,0,1,0,0,0,2021,4,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
698,,1,1,0,1,3,0,0,0,0,1,0,0,0,1,2021,4,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
708,,1,1,1,1,3,0,0,0,0,0,0,1,0,0,2021,4,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
709,,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2021,4,19,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
711,,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2021,4,19,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
780,,0,0,0,2,1,0,0,1,0,0,0,1,0,0,2020,6,6,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
781,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
782,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,6,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
851,,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
903,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1030,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1125,,1,0,0,3,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1245,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1452,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1563,,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1862,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1869,,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,,1,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,,1,1,1,1,4,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1878,,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1879,,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,,0,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1881,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,,1,1,1,1,5,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1885,,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,10,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1887,,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1888,,1,0,0,3,1,0,0,0,0,1,0,1,0,0,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1889,,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1890,,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,10,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1891,,1,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,10,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1893,,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1894,,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1895,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1896,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,,0,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1899,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900,,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1901,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1902,,0,0,0,2,1,0,0,0,0,1,0,0,1,0,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1903,,1,0,0,1,1,1,0,0,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1904,,1,0,0,2,1,0,0,1,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1905,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1908,,1,0,0,1,1,0,0,1,0,0,0,0,0,1,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,,1,0,0,2,1,0,0,1,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1911,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1913,,1,0,0,1,1,0,0,0,0,1,0,0,0,1,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1914,,1,0,0,1,1,0,0,1,0,0,0,1,0,0,2020,6,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,10,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1916,,0,1,0,1,2,0,0,0,0,0,0,0,0,1,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1917,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2020,6,10,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1918,,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1919,,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2020,6,10,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1920,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,10,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1922,,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2020,6,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2017,,1,0,0,3,1,0,1,0,0,0,0,1,0,0,2020,6,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2028,,1,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2058,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2059,,1,0,0,2,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2061,,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2062,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2065,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2067,,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2068,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2069,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2070,,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2071,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2072,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2074,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2082,,1,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2084,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2086,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2087,,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2089,,1,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2090,,0,0,0,2,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2095,,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2096,,1,0,0,2,1,1,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2097,,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2098,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2099,,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2102,,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2104,,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2105,,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2020,6,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2127,,1,0,0,3,1,0,0,0,0,0,0,0,1,0,2020,6,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2147,,1,0,0,2,1,0,0,1,0,0,0,0,0,1,2020,6,14,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2208,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,14,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2232,,1,0,0,2,1,1,0,0,0,0,0,1,0,0,2020,6,14,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2265,,1,0,0,2,1,0,0,0,0,0,0,0,0,1,2020,6,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2268,,1,1,0,1,4,0,1,0,0,0,0,1,0,0,2020,6,14,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2275,,0,0,0,1,1,1,0,0,0,0,0,0,0,1,2020,6,14,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
