,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
196,6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2021,1,16,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
200,14,0,1,0,2,4,0,0,0,0,0,0,0,0,1,2021,1,16,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
201,3,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
202,14,1,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,3,1,1,0,1,3,0,0,0,0,0,1,0,0,0,2021,1,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,3,1,1,1,1,5,0,0,0,0,1,0,0,0,1,2021,1,17,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
205,14,1,1,0,2,3,0,0,1,0,0,0,0,0,1,2021,1,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
206,6,1,1,1,2,2,0,0,0,0,0,0,1,0,0,2021,1,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
207,3,1,1,1,1,1,1,0,0,0,0,0,0,1,0,2021,1,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208,6,1,1,1,4,1,0,0,0,0,0,0,1,0,0,2021,1,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
211,3,0,1,1,1,6,0,0,0,0,0,0,0,1,0,2021,1,18,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
212,3,1,1,0,1,4,0,0,0,0,0,0,1,0,0,2021,1,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,3,1,1,0,1,4,0,0,0,0,0,0,0,1,0,2021,1,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
214,3,0,1,0,1,4,1,0,0,0,0,0,1,0,0,2021,1,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
215,3,0,1,1,2,2,0,0,0,0,0,0,0,1,0,2021,1,19,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
217,3,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
218,14,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2021,1,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
219,3,1,1,0,1,1,0,0,0,0,0,1,0,0,0,2021,1,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
221,3,0,1,0,1,3,1,0,0,0,0,1,0,0,0,2021,1,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,12,1,1,1,2,3,0,0,0,0,0,0,0,1,0,2021,1,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,14,1,1,1,3,4,1,0,0,0,0,0,0,1,0,2021,1,21,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225,3,1,1,0,1,4,0,0,0,0,0,1,0,0,0,2021,1,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
226,12,0,0,0,1,7,0,0,0,0,0,0,0,1,0,2021,1,21,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
228,3,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,1,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
229,3,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,21,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
230,3,0,1,1,1,3,0,0,0,0,0,0,0,1,0,2021,1,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
231,6,0,1,0,1,2,0,0,0,0,0,0,0,1,0,2021,1,21,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
232,12,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2021,1,22,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
233,14,0,1,1,1,1,0,0,0,0,0,0,1,0,0,2021,1,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
234,3,1,1,1,2,1,0,1,0,0,0,0,0,1,0,2021,1,23,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235,3,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,1,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
236,6,1,1,1,2,1,1,0,0,0,0,0,0,1,0,2021,1,23,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
237,3,1,1,1,1,4,0,0,1,0,0,1,0,0,0,2021,1,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
239,6,1,1,0,2,1,1,0,0,0,0,0,0,1,0,2021,1,23,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
241,6,1,1,1,1,2,0,0,0,0,0,0,1,0,0,2021,1,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242,14,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
244,14,1,1,1,2,2,0,0,0,0,1,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
245,12,1,1,0,3,3,0,0,0,0,0,0,1,0,0,2021,1,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
246,3,0,1,0,2,1,1,0,0,0,0,0,1,0,0,2021,1,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,3,0,1,1,2,2,0,0,0,0,1,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,12,1,1,0,3,1,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,3,0,1,1,2,1,1,0,0,0,0,1,0,0,0,2021,1,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,12,0,1,1,3,1,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253,3,1,1,0,3,3,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
254,3,1,1,1,1,4,0,0,0,0,0,1,0,0,0,2021,1,24,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
256,14,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2021,1,24,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
258,14,0,1,0,3,3,1,0,0,0,0,0,0,0,1,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
259,6,1,1,1,1,3,1,0,0,0,0,0,0,0,1,2021,1,24,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,6,1,1,1,3,1,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
261,14,1,1,0,3,2,0,0,0,0,0,0,0,1,0,2021,1,24,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,14,1,1,0,2,2,0,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
264,6,1,1,0,4,2,1,0,0,0,0,0,0,1,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,14,1,1,1,4,4,0,0,0,0,0,0,1,0,0,2021,1,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266,12,1,1,0,4,4,0,0,0,0,0,0,0,1,0,2021,1,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,12,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2021,1,25,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
269,12,0,0,1,1,2,0,0,0,0,1,0,0,1,0,2021,1,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,12,1,1,0,3,2,0,0,0,0,0,0,0,1,0,2021,1,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
271,14,1,1,0,4,3,1,0,0,0,0,0,0,0,1,2021,1,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,3,0,1,0,1,3,0,0,0,0,0,1,0,0,0,2021,1,25,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2021,1,25,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274,14,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,1,25,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,3,0,1,1,2,1,0,0,0,0,0,1,0,0,0,2021,1,25,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
277,6,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,1,25,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,6,0,1,1,1,2,1,0,0,0,0,0,0,1,0,2021,1,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
281,12,1,1,1,2,4,0,1,0,0,0,0,0,1,0,2021,1,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,3,1,1,1,1,4,1,0,0,0,0,0,0,1,0,2021,1,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,12,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,1,26,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
284,6,1,1,0,1,2,0,0,0,0,0,1,0,0,0,2021,1,26,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285,12,0,0,1,1,1,1,0,0,0,0,0,1,0,0,2021,1,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
286,12,0,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,1,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
287,6,1,1,0,2,2,1,0,0,0,0,0,0,1,0,2021,1,26,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
288,3,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2021,1,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
289,3,1,1,0,1,5,1,0,0,0,0,0,0,1,0,2021,1,26,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
290,6,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2021,1,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,6,1,1,1,2,2,1,0,0,0,0,0,1,0,0,2021,1,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,3,1,1,1,1,4,0,1,0,0,0,1,0,0,0,2021,1,26,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294,3,0,1,1,1,5,1,0,0,0,0,0,1,0,0,2021,1,26,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,3,1,1,1,1,4,1,0,0,0,0,1,0,0,0,2021,1,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
297,6,1,1,1,2,3,0,0,0,0,0,0,0,1,0,2021,1,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
298,6,1,1,0,1,2,1,0,0,0,0,0,0,0,1,2021,1,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
299,14,0,1,0,1,5,1,0,0,0,0,0,0,1,0,2021,1,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,3,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2021,1,27,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
303,14,1,1,1,2,2,0,0,0,1,0,0,0,1,0,2021,1,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
305,6,1,1,0,1,2,0,0,0,0,0,0,0,0,1,2021,1,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,12,1,1,0,2,3,1,0,0,0,0,0,0,1,0,2021,1,27,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
308,12,1,1,0,2,4,1,0,0,0,0,0,0,1,0,2021,1,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
309,12,1,1,0,2,4,1,0,0,0,0,1,0,0,0,2021,1,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
310,12,0,1,0,1,4,0,0,0,0,0,0,1,0,0,2021,1,27,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
312,14,1,1,1,2,1,0,0,0,0,0,0,1,0,0,2021,1,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
314,14,1,1,1,3,4,1,0,0,0,0,0,0,1,0,2021,1,28,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315,12,1,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,1,28,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
316,14,0,0,0,3,1,0,0,0,0,0,0,0,1,0,2021,1,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
317,3,0,1,0,2,3,0,0,0,0,0,0,1,0,0,2021,1,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
318,3,0,0,0,2,2,0,0,1,0,0,0,0,1,0,2021,1,28,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
319,3,0,1,0,2,4,0,0,0,0,0,0,0,0,1,2021,1,28,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
320,14,1,1,1,3,2,1,0,0,0,0,0,0,1,0,2021,1,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
322,3,1,1,0,1,3,0,0,0,0,0,0,0,1,0,2021,1,29,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
323,6,1,1,0,2,3,1,0,0,0,0,1,0,0,0,2021,1,29,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
324,3,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2021,1,29,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
325,3,0,0,0,1,5,0,0,0,0,0,1,0,0,0,2021,1,29,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
326,6,1,1,1,1,4,0,0,0,0,0,0,0,1,0,2021,1,29,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
327,3,1,1,0,2,1,0,0,0,0,0,1,0,0,0,2021,1,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
328,6,1,1,1,1,1,1,0,0,0,0,0,1,0,0,2021,1,29,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
330,6,1,1,1,1,2,0,0,0,0,0,0,0,0,1,2021,1,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
332,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2021,1,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
333,3,0,1,1,1,1,0,0,0,0,0,0,0,1,0,2021,1,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
334,14,1,1,0,4,4,1,0,0,0,0,0,0,1,0,2021,1,30,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
335,6,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2021,1,30,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
336,12,1,1,0,1,4,0,1,0,0,0,0,0,1,0,2021,1,30,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
337,3,1,1,1,1,3,0,0,0,0,0,1,0,0,0,2021,1,30,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338,6,1,1,1,2,4,1,0,0,0,0,1,0,0,0,2021,1,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
339,6,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,1,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
340,3,1,1,1,3,1,0,0,0,0,0,0,0,0,1,2021,1,30,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
341,3,0,1,1,1,2,1,0,0,0,0,1,0,0,0,2021,1,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
343,14,1,1,0,3,1,0,0,1,0,0,0,0,1,0,2021,1,31,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
344,3,1,1,0,1,1,0,0,1,0,0,0,0,1,0,2021,1,31,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
345,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2021,1,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,3,1,1,1,3,2,1,0,0,0,0,0,1,0,0,2021,1,31,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
348,12,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
349,3,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2021,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,3,0,1,0,3,1,0,0,0,0,0,1,0,0,0,2021,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,6,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2021,2,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
352,6,0,1,1,1,1,1,0,0,0,0,0,0,1,0,2021,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
353,14,0,1,1,1,2,0,0,0,0,0,0,0,1,0,2021,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,14,1,1,1,1,2,0,0,1,0,0,1,0,0,0,2021,2,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
358,3,0,0,0,3,2,0,0,0,0,0,0,0,1,0,2021,2,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
359,14,1,1,0,2,1,0,0,0,0,0,1,0,0,0,2021,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360,3,0,1,1,1,1,1,0,0,0,0,1,0,0,0,2021,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,3,1,1,1,1,3,0,0,1,0,0,0,0,1,0,2021,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
362,3,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2021,2,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
363,6,1,1,1,1,4,0,0,0,0,0,0,0,1,0,2021,2,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
364,14,1,1,1,2,3,1,0,0,0,0,0,0,1,0,2021,2,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
365,12,1,1,1,2,1,0,0,0,0,0,0,0,1,0,2021,2,3,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
367,14,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2021,2,3,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
370,3,1,1,1,2,2,0,1,0,0,0,0,1,0,0,2021,2,4,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,6,1,1,1,1,4,0,0,0,0,0,0,0,1,0,2021,2,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
372,12,0,0,1,1,4,0,0,0,0,0,0,1,0,0,2021,2,4,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
374,3,0,1,0,2,2,0,0,0,0,0,0,0,1,0,2021,2,4,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375,3,0,1,0,2,2,0,0,0,0,0,0,0,1,0,2021,2,4,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
