,fecha,autonomia_economica,coche_propio,carnet_coche,mascota,presupuesto_alquiler,numero_familiares,sector_servicios,sector_industria,sector_construccion,sector_agricultura_ganaderia_pesca,sector_otros,predisposicion_pueblo_1 mes,predisposicion_pueblo_3 meses,predisposicion_pueblo_6 meses,predisposicion_pueblo_Aún me lo estoy pensando,year,month,day,pais_de_residencia_España,pais_de_residencia_Latino América,pais_de_residencia_Otro,pais_de_residencia_Resto de Europa (dentro de UE),prov_norte,prov_sur,prov_este,prov_centro,prov_madrid,prov_fuera_espana,situacion_en_espana_No estoy en ninguna de esas situaciones,situacion_en_espana_Tengo nacionalidad española / de un país de la UE / permiso de residencia,primera_segunda_vivienda_Primera residencia,primera_segunda_vivienda_Segunda residencia,zona_interes_Indiferente,"zona_interes_Indiferente, menos de 150km de Madrid",zona_interes_Navarra,zona_interes_Pueblos de Burgos,zona_interes_Pueblos de Cuenca,zona_interes_Pueblos de Galicia,zona_interes_Pueblos de Jaén,zona_interes_Pueblos de Palencia,zona_interes_Pueblos de Segovia,zona_interes_Pueblos de Soria,zona_interes_Pueblos de Zamora,zona_interes_Pueblos de Zaragoza,zona_interes_Pueblos de Zaragoza-Huesca,zona_interes_Sierra norte de Madrid
5126,2021-10-16,,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2021,10,16,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5127,2021-10-16,Más de 1 año,1,1,0,3,2,0,1,0,0,0,1,0,0,0,2021,10,16,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5128,2021-10-16,Más de 1 año,1,1,1,1,2,0,0,0,0,0,0,0,0,1,2021,10,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5129,2021-10-16,,0,0,0,1,4,1,0,0,0,0,1,0,0,0,2021,10,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5130,2021-10-16,6 meses,1,1,1,1,2,1,0,0,0,0,0,0,1,0,2021,10,16,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5131,2021-10-16,3 meses,1,1,0,1,3,1,0,0,0,0,0,0,0,1,2021,10,16,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5132,2021-10-17,,0,0,0,2,2,1,0,0,0,0,0,0,0,1,2021,10,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5133,2021-10-17,3 meses,0,1,0,2,7,0,0,0,0,0,0,0,1,0,2021,10,17,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5134,2021-10-17,Más de 1 año,0,1,0,1,3,0,0,1,0,0,0,0,1,0,2021,10,17,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5135,2021-10-17,3 meses,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2021,10,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5136,2021-10-17,,1,1,1,4,3,1,0,0,0,0,0,0,0,1,2021,10,17,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5137,2021-10-17,Más de 1 año,1,1,1,4,4,1,0,0,0,0,0,0,1,0,2021,10,17,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5138,2021-10-17,3 meses,1,1,0,1,3,0,0,1,0,0,1,0,0,0,2021,10,17,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5139,2021-10-17,1 año,1,1,1,1,4,1,0,0,0,0,1,0,0,0,2021,10,17,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5140,2021-10-17,3 meses,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2021,10,17,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5141,2021-10-17,,0,0,1,1,5,0,0,1,0,0,1,0,0,0,2021,10,17,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5142,2021-10-17,Más de 1 año,0,0,1,1,4,1,0,0,0,0,0,0,1,0,2021,10,17,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5143,2021-10-17,,0,1,1,1,3,1,0,0,0,0,0,0,1,0,2021,10,17,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5144,2021-10-17,1 año,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,10,17,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5145,2021-10-17,3 meses,1,1,1,2,2,1,0,0,0,0,0,0,1,0,2021,10,17,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,2021-10-18,,1,1,0,1,5,0,0,1,0,0,1,0,0,0,2021,10,18,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5147,2021-10-18,Más de 1 año,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2021,10,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5148,2021-10-18,6 meses,1,1,0,1,2,0,1,0,0,0,0,0,1,0,2021,10,18,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5149,2021-10-18,Más de 1 año,1,1,1,1,4,0,0,1,0,0,0,0,0,1,2021,10,18,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5150,2021-10-18,,1,1,0,1,2,1,0,0,0,0,0,1,0,0,2021,10,18,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5151,2021-10-18,3 meses,0,1,0,1,4,0,0,0,0,0,0,0,1,0,2021,10,18,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5152,2021-10-18,6 meses,0,1,1,1,3,0,0,1,0,0,0,0,1,0,2021,10,18,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5153,2021-10-18,3 meses,0,1,0,1,1,1,0,0,0,0,1,0,0,0,2021,10,18,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5154,2021-10-18,6 meses,0,0,1,1,3,0,0,0,0,0,0,0,1,0,2021,10,18,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5155,2021-10-18,1 año,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2021,10,18,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5156,2021-10-18,1 año,0,1,1,2,4,0,0,0,0,0,0,0,1,0,2021,10,18,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5157,2021-10-18,6 meses,1,1,0,1,1,0,0,0,0,0,0,0,0,1,2021,10,18,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5158,2021-10-19,1 año,1,1,1,2,3,1,0,0,0,0,0,1,0,0,2021,10,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5159,2021-10-19,1 año,1,1,0,2,2,0,0,1,0,0,0,1,0,0,2021,10,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5160,2021-10-19,3 meses,1,1,0,2,3,0,0,0,0,0,1,0,0,0,2021,10,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5161,2021-10-19,1 año,1,1,1,3,5,0,0,1,0,0,0,0,1,0,2021,10,19,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5162,2021-10-19,6 meses,1,1,1,1,4,0,0,1,0,0,1,0,0,0,2021,10,19,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5163,2021-10-19,,1,1,0,1,1,0,0,0,0,1,1,0,0,0,2021,10,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,2021-10-19,3 meses,1,1,1,3,1,0,0,0,0,0,0,0,1,0,2021,10,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5165,2021-10-19,,1,1,1,2,2,0,0,1,0,0,0,0,1,0,2021,10,19,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5166,2021-10-19,1 año,0,0,0,1,4,0,0,0,0,0,1,0,0,0,2021,10,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5167,2021-10-19,6 meses,1,1,1,1,6,0,0,0,0,0,0,1,0,0,2021,10,19,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5168,2021-10-19,6 meses,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2021,10,19,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5169,2021-10-19,,1,1,1,3,3,0,0,0,0,0,0,0,1,0,2021,10,19,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5170,2021-10-19,3 meses,0,1,0,2,4,0,0,0,0,0,1,0,0,0,2021,10,19,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5171,2021-10-19,Más de 1 año,1,1,0,1,2,1,0,0,0,0,1,0,0,0,2021,10,19,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5172,2021-10-20,6 meses,0,1,1,1,3,0,0,0,0,0,0,0,0,1,2021,10,20,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5173,2021-10-20,Más de 1 año,0,1,0,2,1,0,0,1,0,0,0,1,0,0,2021,10,20,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5174,2021-10-20,Más de 1 año,1,1,1,1,3,0,0,0,0,0,0,0,1,0,2021,10,20,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5175,2021-10-20,Más de 1 año,0,0,0,2,4,0,0,0,0,1,0,0,0,1,2021,10,20,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5176,2021-10-20,,0,1,1,1,3,1,0,0,0,0,1,0,0,0,2021,10,20,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5177,2021-10-20,Más de 1 año,1,1,0,1,1,1,0,0,0,0,0,0,0,1,2021,10,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5178,2021-10-20,,0,1,1,1,3,0,0,0,0,0,0,0,0,1,2021,10,20,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5179,2021-10-20,3 meses,1,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,10,20,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5180,2021-10-20,,0,0,1,1,5,0,0,0,0,0,1,0,0,0,2021,10,20,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5181,2021-10-20,3 meses,0,0,1,1,4,1,0,0,0,0,0,0,1,0,2021,10,20,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5182,2021-10-20,Más de 1 año,1,1,0,2,2,0,0,0,0,0,0,0,1,0,2021,10,20,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5183,2021-10-21,Más de 1 año,1,1,1,2,2,0,0,0,0,0,0,0,1,0,2021,10,21,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5184,2021-10-21,6 meses,1,1,0,2,4,0,0,0,0,0,0,1,0,0,2021,10,21,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5185,2021-10-21,Más de 1 año,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2021,10,21,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5186,2021-10-21,3 meses,1,1,1,2,3,1,0,0,0,0,0,0,1,0,2021,10,21,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5187,2021-10-21,3 meses,0,1,0,2,1,0,0,0,0,0,1,0,0,0,2021,10,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5188,2021-10-21,3 meses,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2021,10,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5189,2021-10-21,Más de 1 año,1,1,1,1,4,0,0,0,0,0,1,0,0,0,2021,10,21,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5190,2021-10-21,,1,1,0,3,2,0,1,0,0,0,1,0,0,0,2021,10,21,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5191,2021-10-21,Más de 1 año,1,1,1,2,6,0,0,0,0,0,1,0,0,0,2021,10,21,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5192,2021-10-21,6 meses,0,1,1,1,3,1,0,0,0,0,0,0,1,0,2021,10,21,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5193,2021-10-22,,0,0,0,1,2,0,0,0,0,0,0,0,1,0,2021,10,22,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5194,2021-10-22,,1,1,0,3,6,0,1,0,0,0,1,0,0,0,2021,10,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5195,2021-10-22,,1,1,1,1,2,0,1,0,0,0,0,0,1,0,2021,10,22,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5196,2021-10-22,,1,1,0,3,5,1,0,0,0,0,1,0,0,0,2021,10,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5197,2021-10-22,6 meses,1,1,1,2,2,0,0,0,0,0,0,1,0,0,2021,10,22,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5198,2021-10-22,Más de 1 año,1,1,1,1,4,0,0,0,0,0,1,0,0,0,2021,10,22,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5199,2021-10-23,3 meses,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2021,10,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5200,2021-10-23,3 meses,1,1,0,1,1,0,0,0,0,1,0,1,0,0,2021,10,23,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,2021-10-23,6 meses,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2021,10,23,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5202,2021-10-23,,0,0,1,1,2,1,0,0,0,0,0,0,1,0,2021,10,23,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5203,2021-10-23,3 meses,0,1,0,1,1,0,0,0,0,0,0,0,1,0,2021,10,23,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,2021-10-23,6 meses,0,1,0,1,4,0,0,0,0,0,1,0,0,0,2021,10,23,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5205,2021-10-23,1 año,0,0,0,1,3,0,0,0,0,0,0,0,1,0,2021,10,23,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5206,2021-10-24,3 meses,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2021,10,24,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5207,2021-10-24,,1,1,0,1,4,0,0,0,0,0,0,0,0,1,2021,10,24,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,2021-10-24,1 año,0,0,0,2,2,0,1,0,0,0,0,1,0,0,2021,10,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5209,2021-10-24,3 meses,0,1,0,1,4,0,0,0,0,0,1,0,0,0,2021,10,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5210,2021-10-24,1 año,0,0,0,2,3,1,0,0,0,0,0,0,1,0,2021,10,24,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5211,2021-10-24,3 meses,0,1,0,1,4,0,0,0,0,0,0,0,0,1,2021,10,24,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5212,2021-10-24,3 meses,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2021,10,24,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5213,2021-10-24,3 meses,0,0,0,1,4,0,0,0,0,0,0,0,0,1,2021,10,24,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5214,2021-10-24,6 meses,0,0,1,2,2,0,0,0,0,0,0,0,1,0,2021,10,24,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,2021-10-24,3 meses,1,1,0,3,3,0,0,0,0,0,0,0,1,0,2021,10,24,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5216,2021-10-25,3 meses,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2021,10,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5217,2021-10-25,Más de 1 año,0,1,0,3,2,1,0,0,0,0,0,0,1,0,2021,10,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5218,2021-10-25,1 año,1,1,1,1,2,0,0,0,0,0,1,0,0,0,2021,10,25,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5219,2021-10-25,1 año,0,1,0,3,2,0,0,0,0,0,0,1,0,0,2021,10,25,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5220,2021-10-25,3 meses,0,0,1,1,1,0,0,0,0,0,0,0,1,0,2021,10,25,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5221,2021-10-25,3 meses,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2021,10,25,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5222,2021-10-25,6 meses,1,1,0,1,2,0,0,0,0,0,0,1,0,0,2021,10,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5223,2021-10-25,3 meses,0,0,0,1,3,1,0,0,0,0,0,1,0,0,2021,10,25,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5224,2021-10-25,,1,1,1,1,1,0,0,0,0,0,0,0,0,1,2021,10,25,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5225,2021-10-25,,1,1,1,3,1,0,0,0,0,0,1,0,0,0,2021,10,25,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5226,2021-10-26,1 año,0,0,0,1,2,0,0,1,0,0,0,1,0,0,2021,10,26,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5227,2021-10-26,,0,0,1,1,6,0,0,0,0,0,0,0,1,0,2021,10,26,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5228,2021-10-26,3 meses,1,1,0,2,6,1,0,0,0,0,0,1,0,0,2021,10,26,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5229,2021-10-26,,1,1,0,1,6,0,0,0,0,0,1,0,0,0,2021,10,26,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5230,2021-10-26,,0,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,10,26,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5231,2021-10-26,6 meses,1,1,0,4,2,1,0,0,0,0,1,0,0,0,2021,10,26,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5232,2021-10-26,3 meses,0,1,0,1,5,1,0,0,0,0,0,0,1,0,2021,10,26,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5233,2021-10-26,3 meses,0,1,0,1,4,0,0,0,0,0,1,0,0,0,2021,10,26,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5234,2021-10-26,3 meses,1,1,0,2,3,0,1,0,0,0,0,1,0,0,2021,10,26,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5235,2021-10-26,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,2021,10,26,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5236,2021-10-27,6 meses,0,1,0,2,1,1,0,0,0,0,0,0,1,0,2021,10,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5237,2021-10-27,Más de 1 año,1,1,1,1,4,1,0,0,0,0,0,0,1,0,2021,10,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5238,2021-10-27,6 meses,1,1,0,2,3,0,0,0,0,0,0,0,1,0,2021,10,27,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5239,2021-10-27,3 meses,0,1,1,2,1,0,0,0,0,0,0,0,1,0,2021,10,27,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5240,2021-10-27,Más de 1 año,1,1,0,1,3,1,0,0,0,0,0,0,1,0,2021,10,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5241,2021-10-27,3 meses,1,1,0,1,5,0,0,0,0,0,0,0,1,0,2021,10,27,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5242,2021-10-27,,1,1,0,2,5,0,0,1,0,0,0,0,1,0,2021,10,27,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5243,2021-10-27,Más de 1 año,0,1,0,1,2,1,0,0,0,0,0,0,1,0,2021,10,27,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5244,2021-10-27,,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2021,10,27,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5245,2021-10-28,Más de 1 año,1,1,1,1,2,0,0,0,0,0,0,0,1,0,2021,10,28,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,2021-10-28,6 meses,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2021,10,28,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5247,2021-10-28,,0,0,0,3,4,0,0,0,0,0,1,0,0,0,2021,10,28,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5248,2021-10-28,3 meses,0,1,1,3,2,0,0,0,0,0,0,0,0,1,2021,10,28,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5249,2021-10-28,,1,1,1,1,3,0,0,0,0,0,0,1,0,0,2021,10,28,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5250,2021-10-28,,1,1,1,1,4,1,0,0,0,0,0,0,1,0,2021,10,28,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5251,2021-10-28,Más de 1 año,0,0,1,1,2,0,0,0,0,0,0,0,1,0,2021,10,28,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
